NAMEUNIT	OBJECTID	INSPIREID	NATCODE	CODNUT1	CODNUT2	CODNUT3	CODIGOINE	Shape__Are	Shape__Len	Tavg	mosquito.abundance	GDP.test	eip	rnott.expected	RBM	CODIMUNI	AREAOFI	AREAPOL	CODICOMAR	CODIPROV	VALIDDE	DATAALTA	CODIMUNI.1	AREAOFI.1	AREAPOL.1	CODICOMAR.1	CODIPROV.1	VALIDDE.1	DATAALTA.1	Casos2014	Casos2015	Casos2016	Casos2017	Promedio	CasosPromedio	id	ImportationRisk
Montesquiu	1898	ES.IGN.SIGLIM34090808131	34090808131	ES5	ES51	ES511	8131	0.000527715600501	0.129297080843528	19.5739998817444	0.0102146529492774	23310.2222949325	3.7965015937304	0.254925631624349	24357.7870105133	81311	4.8438	4.8438	24	8	20150429	201707262100	81311	4.8438	4.8438	24	8	20150429	201707262100	0	0	0	0	0	0	525	0
Montferrer i Castellbò	2435	ES.IGN.SIGLIM34092525140	34092525140	ES5	ES51	ES513	25140	0.019340990840912	0.793436304159156	16.3763634941795	0.0152535869504332	20413.1405039998	4.9032140588491	0.351747083216669	23660	251403	NA	177.1654	4	25	NA	201707262100	251403	NA	177.1654	4	25	NA	201707262100	0	0	0	0	0	0	526	4.02381045858185e-05
Montferri	2643	ES.IGN.SIGLIM34094343089	34094343089	ES5	ES51	ES514	43089	0.002079607169543	0.247701317698223	23.6640014648438	0.0419770196998448	26337.4075572832	2.73704776860443	1.12996981687718	27391.4116425846	430897	NA	19.3517	1	43	NA	201707262100	430897	NA	19.3517	1	43	NA	201707262100	0	0	0	0	0	0	527	6.17746163381068e-05
Montgai	2433	ES.IGN.SIGLIM34092525138	34092525138	ES5	ES51	ES513	25138	0.003155842867915	0.305381759794179	23.7439994812012	0.0426568930923533	17606.7478724859	2.71958702980636	1.14970418585282	24463.5092059992	251386	29.13	29.13	23	25	20140514	201707262100	251386	29.13	29.13	23	25	20140514	201707262100	0	0	0	0	0	0	528	5.94156320253928e-05
Montgat	1893	ES.IGN.SIGLIM34090808126	34090808126	ES5	ES51	ES511	8126	0.000307759345993	0.094637301523357	23.5074529647827	0.125317622954877	22760.7582846026	2.7715417749671	3.36509516525352	28042	81265	NA	2.8728	21	8	NA	201707262100	81265	NA	2.8728	21	8	NA	201707262100	0	0	0	0	0	0	529	0
Montmajor	1899	ES.IGN.SIGLIM34090808132	34090808132	ES5	ES51	ES511	8132	0.008293061934869	1.16536688958473	19.7023998260498	0.00956699824919805	22902.8584645453	3.75770355406421	0.239424802639984	25636.2362289919	81326	NA	76358	14	8	NA	201707262100	81326	NA	76358	14	8	NA	201707262100	0	0	0	0	0	0	530	7.02353610209142e-05
Montmaneu	1900	ES.IGN.SIGLIM34090808133	34090808133	ES5	ES51	ES511	8133	0.001454155331518	0.202328787495175	22.1800003051758	0.00661551370734677	17468.7200635513	3.08206545833158	0.173746478026963	21308.7790840672	81332	NA	13.5235	6	8	NA	201707262100	81332	NA	13.5235	6	8	NA	201707262100	0	0	0	0	0	0	531	1.72915711455901e-05
Montmeló	1902	ES.IGN.SIGLIM34090808135	34090808135	ES5	ES51	ES511	8135	0.000418574852956	0.114163591158638	23.6039994557699	0.154556059921329	22794.7974870205	2.75021762122508	4.1565473979416	24544	81350	NA	3.9113	41	8	NA	201707262100	81350	NA	3.9113	41	8	NA	201707262100	0	0	0	0	0	0	532	0.000130453500477844
Montoliu de Lleida	2437	ES.IGN.SIGLIM34092525142	34092525142	ES5	ES51	ES513	25142	0.00079413384595	0.153136802023965	24.4880002339681	0.0950347969296556	25360.97543531	2.56244013254554	2.59032586684105	21618.4473483111	251425	NA	7.3397	33	25	NA	201707262100	251425	NA	7.3397	33	25	NA	201707262100	0	0	0	0	0	0	533	0.000102862665492932
Montoliu de Segarra	2436	ES.IGN.SIGLIM34092525141	34092525141	ES5	ES51	ES513	25141	0.003181109084244	0.293302325433829	22.568000793457	0.00284591151023932	21505.9894731333	2.98786754266355	0.0752481704549594	25548.6871779487	251410	29.4517	29.4517	32	25	20150730	201707262100	251410	29.4517	29.4517	32	25	20150730	201707262100	0	0	0	0	0	0	534	0.00015692820680437
Montornès de Segarra	2438	ES.IGN.SIGLIM34092525143	34092525143	ES5	ES51	ES513	25143	0.001310818123454	0.216240386650661	23.0099992752075	0.0039928725569388	22960.138732007	2.88406298309677	0.106360440321855	22296.0393236697	251431	12.1342	12.1342	32	25	20160505	201707262100	251431	12.1342	12.1342	32	25	20160505	201707262100	0	0	0	0	0	0	535	0.000173744031225962
Montornès del Vallès	1903	ES.IGN.SIGLIM34090808136	34090808136	ES5	ES51	ES511	8136	0.001105895189636	0.182504419992778	23.5559997558594	0.184960320268821	20930.7807296592	2.76079869339537	4.9704651412234	23782	81363	NA	10.2781	41	8	NA	201707262100	81363	NA	10.2781	41	8	NA	201707262100	0	0	0	1	0,25	1	536	0.000258370099123832
Montseny	1904	ES.IGN.SIGLIM34090808137	34090808137	ES5	ES51	ES511	8137	0.002898275771067	0.359480517565308	19.3120002746582	0.0143656100552003	24666.8486023858	3.87691594498675	0.356467077486115	26862.7760981945	81379	NA	26.6302	41	8	NA	201707262100	81379	NA	26.6302	41	8	NA	201707262100	0	0	0	0	0	0	537	0.000145874833332914
Móra d'Ebre	2661	ES.IGN.SIGLIM34094343093	34094343093	ES5	ES51	ES514	43093	0.004810994205178	0.361229872788834	24.3520002365112	0.0980924517291014	17496.590583539	2.5904716958501	2.6683191478605	26379.3252277524	430939	NA	45.3362	30	43	NA	201707262100	430939	NA	45.3362	30	43	NA	201707262100	0	0	0	0	0	0	538	0
Móra la Nova	2664	ES.IGN.SIGLIM34094343094	34094343094	ES5	ES51	ES514	43094	0.001691998675273	0.197225989385868	24.7620000839233	0.153092086565263	22673.2246415113	2.50688261024217	4.18936254391886	23563	430944	NA	15.7262	30	43	NA	201707262100	430944	NA	15.7262	30	43	NA	201707262100	0	0	0	0	0	0	539	7.75247402292516e-05
Muntanyola	1896	ES.IGN.SIGLIM34090808129	34090808129	ES5	ES51	ES511	8129	0.004393625804376	0.6056994576867	19.8639996846517	0.00818265442274313	17782.091182641	3.7094366741096	0.20548727938615	29944.6900872849	81290	40.4734	40.4734	24	8	20150730	201707262100	81290	40.4734	40.4734	24	8	20150730	201707262100	0	0	0	0	0	0	540	0.000204516217766287
Mura	1907	ES.IGN.SIGLIM34090808139	34090808139	ES5	ES51	ES511	8139	0.005154592074431	0.381956402354266	21.4720001220703	0.015986300468867	27676.7002861842	3.26167213992551	0.414504092339421	28389.8376747701	81398	NA	47.8808	7	8	NA	201801011500	81398	NA	47.8808	7	8	NA	201801011500	0	0	0	0	0	0	541	4.46381316497348e-05
Nalec	2439	ES.IGN.SIGLIM34092525145	34092525145	ES5	ES51	ES513	25145	0.00104330922054	0.177264118405941	23.3360004425049	0.0073132884012389	17706.2013560586	2.80981870817204	0.195844108923867	26634.097749247	251459	9.67	9.67	38	25	20111214	201707262100	251459	9.67	9.67	38	25	20111214	201707262100	0	0	0	0	0	0	542	4.00519795614107e-05
Naut Aran	2336	ES.IGN.SIGLIM34092525025	34092525025	ES5	ES51	ES513	25025	0.028029246202546	1.05832966323549	13.2141333897909	0.0188648787496905	27856.7864634466	6.31463104436375	0.393304509691751	22648	250254	NA	255.9585	39	25	NA	201707262100	250254	NA	255.9585	39	25	NA	201707262100	0	0	0	0	0	0	543	0
Navarcles	1908	ES.IGN.SIGLIM34090808140	34090808140	ES5	ES51	ES511	8140	0.000595520957471	0.132795658880869	23.1120004653931	0.0319329421886126	20218.0092849608	2.86062451467437	0.852041401613943	23219	81402	5.5145	5.5145	7	8	20170726	201707262100	81402	5.5145	5.5145	7	8	20170726	201707262100	0	0	0	0	0	0	544	4.25510416918107e-05
Navàs	1909	ES.IGN.SIGLIM34090808141	34090808141	ES5	ES51	ES511	8141	0.008745592991805	0.657603529078907	22.7286669413249	0.00664380060005522	26359.1789807783	2.94970936362754	0.176146836838307	22286	81419	NA	80625	7	8	NA	201707262100	81419	NA	80625	7	8	NA	201707262100	0	0	0	0	0	0	545	0.000147456834426993
Navata	2195	ES.IGN.SIGLIM34091717111	34091717111	ES5	ES51	ES512	17111	0.002013069041196	0.283639755069557	22.8239994049072	0.0770108086094724	22617.3299600861	2.92729868601917	2.04505571865789	25616	171117	NA	18.4081	2	17	NA	201707262100	171117	NA	18.4081	2	17	NA	201707262100	0	0	0	0	0	0	546	0.000104426681877035
Navès	2440	ES.IGN.SIGLIM34092525146	34092525146	ES5	ES51	ES513	25146	0.015757213459897	1.13207136781729	19.712888929579	0.00804784458601921	19891.606594614	3.75455168133308	0.201451636148307	22083.5806514285	251462	NA	145013	35	25	NA	201801011500	251462	NA	145013	35	25	NA	201801011500	0	0	0	0	0	0	547	5.86079813659801e-05
Nulles	2772	ES.IGN.SIGLIM34094343098	34094343098	ES5	ES51	ES514	43098	0.001152500519794	0.185756102597493	23.8000001907349	0.0815996328740544	22415.1534761985	2.70743037712169	2.20121370851739	27077.7038965568	430982	NA	10.6381	1	43	NA	201707262100	430982	NA	10.6381	1	43	NA	201707262100	0	0	0	0	0	0	548	4.97494231640555e-05
Odèn	2441	ES.IGN.SIGLIM34092525148	34092525148	ES5	ES51	ES513	25148	0.012462197707569	0.729710013547034	17.5691428865705	0.0136125257430637	21199.8378851717	4.45696735308457	0.324071076155059	23609.2773924198	251484	114.4205	114.4205	35	25	20150730	201707262100	251484	114.4205	114.4205	35	25	20150730	201707262100	0	0	0	0	0	0	549	0.000315129079363951
Òdena	1911	ES.IGN.SIGLIM34090808143	34090808143	ES5	ES51	ES511	8143	0.005630264221219	0.462981315137175	22.8299999237061	0.0168073115992145	29581.5646939941	2.92589379838472	0.446370304164677	26899.2768141098	81430	52.0926	52.0926	6	8	20150128	201707262100	81430	52.0926	52.0926	6	8	20150128	201707262100	0	0	0	0	0	0	550	5.1952274348961e-05
Ogassa	2196	ES.IGN.SIGLIM34091717112	34091717112	ES5	ES51	ES512	17112	0.004954490982003	0.418484652938346	16.2959995269775	0.019850330086561	24972.2401645288	4.93483894868757	0.456714940564329	24797.3979379353	171122	45.43	45.43	31	17	20120620	201707262100	171122	45.43	45.43	31	17	20120620	201707262100	0	0	0	0	0	0	551	2.98024690702768e-05
Olèrdola	1915	ES.IGN.SIGLIM34090808145	34090808145	ES5	ES51	ES511	8145	0.003234631557032	0.417129605127866	23.4720001220703	0.117068195670177	25732.6776874317	2.77941365568165	3.14181011094893	26223	81458	NA	29.9766	3	8	NA	201707262100	81458	NA	29.9766	3	8	NA	201707262100	0	0	0	0	0	0	552	0.000159747599680906
Olesa de Bonesvalls	1916	ES.IGN.SIGLIM34090808146	34090808146	ES5	ES51	ES511	8146	0.003311517942535	0.279732283892746	22.853333791097	0.105314092029557	26078.127443487	2.92043709957339	2.79803281110235	24481	81461	NA	30.9932	3	8	NA	201707262100	81461	NA	30.9932	3	8	NA	201707262100	0	0	0	0	0	0	553	0.000123317553954983
Olesa de Montserrat	1917	ES.IGN.SIGLIM34090808147	34090808147	ES5	ES51	ES511	8147	0.001797122015676	0.212573015082226	23.3239994049072	0.0760827524454275	26359.2203863085	2.8125176627717	2.03704350063504	25070	81477	16626	16626	11	8	20171213	201801011500	81477	16626	16626	11	8	20171213	201801011500	0	0	0	0	0	0	554	7.1414901223383e-05
Oliana	2442	ES.IGN.SIGLIM34092525149	34092525149	ES5	ES51	ES513	25149	0.003450429482572	0.372263478663865	21.0093332926432	0.00900731422472078	30250.1721826058	3.38465958842711	0.231505315380507	20606	251497	NA	32.1353	4	25	NA	201707262100	251497	NA	32.1353	4	25	NA	201707262100	0	0	0	0	0	0	555	9.5495796526075e-05
Oliola	2443	ES.IGN.SIGLIM34092525150	34092525150	ES5	ES51	ES513	25150	0.00934297649101	0.688425494705488	23.2279998779297	0.0103609737751875	21031.8108584558	2.83420084843771	0.276975928735309	27471.869663186	251500	NA	86.1095	23	25	NA	201707262100	251500	NA	86.1095	23	25	NA	201707262100	0	0	0	0	0	0	556	4.19533118015458e-05
Olius	2444	ES.IGN.SIGLIM34092525151	34092525151	ES5	ES51	ES513	25151	0.005994513312317	0.706125440207899	21.576000213623	0.0101887017483446	26479.9302442226	3.23464758198429	0.26469030254233	32089.6419844165	251517	NA	54709	35	25	NA	201707262100	251517	NA	54709	35	25	NA	201707262100	0	0	0	0	0	0	557	4.14383479559406e-05
Olivella	1918	ES.IGN.SIGLIM34090808148	34090808148	ES5	ES51	ES511	8148	0.0041720965719	0.379908915731046	23.4720001220703	0.137483565811001	27199.9500176218	2.77941365568165	3.68970628343213	27554	81483	NA	38.7788	17	8	NA	201801011500	81483	NA	38.7788	17	8	NA	201801011500	0	0	0	0	0	0	558	0.000153470658061047
Olost	1919	ES.IGN.SIGLIM34090808149	34090808149	ES5	ES51	ES511	8149	0.00315225978897	0.297157687741455	21.5839996337891	0.00732325139340708	29015.9173129506	3.23257821979503	0.190277447805359	21800	81496	NA	29	24	8	NA	201707262100	81496	NA	29	24	8	NA	201707262100	0	0	0	0	0	0	559	7.63115661305162e-05
Olot	2197	ES.IGN.SIGLIM34091717114	34091717114	ES5	ES51	ES512	17114	0.003165831795898	0.319956493472805	21.5839996337891	0.0150134914985919	23833.91982412	3.23257821979503	0.390090233358826	24416	171143	29.03	29.03	19	17	20020604	201707262100	171143	29.03	29.03	19	17	20020604	201707262100	0	0	1	1	0,5	1	560	0.000103429076936954
Olvan	1913	ES.IGN.SIGLIM34090808144	34090808144	ES5	ES51	ES511	8144	0.003851933288311	0.363449589713313	22.1106662750244	0.00868457726355958	24577.4697551882	3.09920831927881	0.227808188304083	22486.9827027002	81445	NA	35.6447	14	8	NA	201707262100	81445	NA	35.6447	14	8	NA	201707262100	0	0	0	0	0	0	561	0.000159697915930188
Ordis	2198	ES.IGN.SIGLIM34091717115	34091717115	ES5	ES51	ES512	17115	0.000924196812553	0.149235793519015	22.988000869751	0.141374066646349	23335.8310673312	2.88914303485632	3.76449600077386	23111.8331486608	171156	NA	8.4932	2	17	NA	201707262100	171156	NA	8.4932	2	17	NA	201707262100	0	0	0	0	0	0	562	8.30670779284652e-05
Organyà	2448	ES.IGN.SIGLIM34092525155	34092525155	ES5	ES51	ES513	25155	0.00133781508544	0.258407478898368	20.4767997741699	0.0110608772223929	33022.1891876931	3.53197080928744	0.28131019933757	21374.3544505403	251556	NA	12.5933	4	25	NA	201707262100	251556	NA	12.5933	4	25	NA	201707262100	0	0	0	0	0	0	563	8.73364238541566e-05
Orís	1920	ES.IGN.SIGLIM34090808150	34090808150	ES5	ES51	ES511	8150	0.002941548492877	0.332391890897823	21.7080001831055	0.0101913171676381	20661.6534906682	3.20066943175876	0.265401599515435	26256.8192849566	81509	27.0215	27.0215	24	8	20131016	201707262100	81509	27.0215	27.0215	24	8	20131016	201707262100	0	0	0	0	0	0	564	6.7468133090241e-05
Oristà	1921	ES.IGN.SIGLIM34090808151	34090808151	ES5	ES51	ES511	8151	0.007468978964604	0.541132923880013	21.7299995422363	0.00580850112624167	21786.2790254193	3.195041371657	0.151325418774751	23556.9160516396	81516	NA	68.6336	24	8	NA	201707262100	81516	NA	68.6336	24	8	NA	201707262100	0	0	0	0	0	0	565	4.1427437241065e-05
Orpí	1922	ES.IGN.SIGLIM34090808152	34090808152	ES5	ES51	ES511	8152	0.001651671447764	0.210375058951139	22.4160003662109	0.0136459842257734	25477.3361859509	3.02442191488527	0.359869850531178	22801.8048577872	81521	15.3009	15.3009	6	8	20170726	201707262100	81521	15.3009	15.3009	6	8	20170726	201707262100	0	0	0	0	0	0	566	0.000203146497546748
Òrrius	1923	ES.IGN.SIGLIM34090808153	34090808153	ES5	ES51	ES511	8153	0.000606494691052	0.122938311766032	22.8159999847412	0.0849155419549527	24432.524638224	2.9291726209422	2.25466755828276	19401.8839628854	81537	NA	5.5704	21	8	NA	201707262100	81537	NA	5.5704	21	8	NA	201707262100	0	0	0	0	0	0	567	0
Os de Balaguer	2449	ES.IGN.SIGLIM34092525156	34092525156	ES5	ES51	ES513	25156	0.014675116580692	0.918075648245053	22.8360002305773	0.00748830194614925	29711.9721511487	2.92448963457521	0.198895038278253	20072	251569	NA	136.0013	23	25	NA	201707262100	251569	NA	136.0013	23	25	NA	201707262100	0	0	0	0	0	0	568	3.68034871459793e-05
Osor	2199	ES.IGN.SIGLIM34091717116	34091717116	ES5	ES51	ES512	17116	0.005662036940688	0.452782028585982	20.1053333282471	0.0205721691272754	32360.9675355656	3.63850664003289	0.519243586811059	21528.0423590665	171169	NA	52.2576	34	17	NA	201707262100	171169	NA	52.2576	34	17	NA	201707262100	0	0	0	0	0	0	569	2.53229311931067e-05
Ossó de Sió	2450	ES.IGN.SIGLIM34092525157	34092525157	ES5	ES51	ES513	25157	0.002818577083474	0.300821674409467	23.6479997634888	0.016982964775812	21151.10945057	2.74055380590711	0.457046081444969	24118.8064845583	251575	NA	26.0853	38	25	NA	201801011500	251575	NA	26.0853	38	25	NA	201801011500	0	0	0	0	0	0	570	8.58694862601429e-05
Pacs del Penedès	1924	ES.IGN.SIGLIM34090808154	34090808154	ES5	ES51	ES511	8154	0.000655010465198	0.113269429466067	23.5240001678467	0.108592164821997	13530.7827806783	2.76787530113396	2.91673807500807	18125.8035021932	81542	NA	6111	3	8	NA	201707262100	81542	NA	6111	3	8	NA	201707262100	0	0	0	0	0	0	571	4.16464111001046e-05
Palafolls	1925	ES.IGN.SIGLIM34090808155	34090808155	ES5	ES51	ES511	8155	0.001780056478145	0.185048544300933	23.2919998168945	0.179639880354864	21204.3804385886	2.81972683898034	4.80721126506796	22199	81555	NA	16.5042	21	8	NA	201801011500	81555	NA	16.5042	21	8	NA	201801011500	0	0	0	0	0	0	572	0
Palafrugell	2200	ES.IGN.SIGLIM34091717117	34091717117	ES5	ES51	ES512	17117	0.002917266350909	0.487002263409908	23.178111076355	0.161948417098803	26480.876876005	2.84553504206613	4.32580125154114	22340	171175	NA	26.8936	10	17	NA	201801011500	171175	NA	26.8936	10	17	NA	201801011500	0	0	0	1	0,25	1	573	0.000106600709638383
Palamós	2201	ES.IGN.SIGLIM34091717118	34091717118	ES5	ES51	ES512	17118	0.001526262173033	0.362246948655938	23.0593687693278	0.179452168007624	21062.1910558237	2.87269466935167	4.78405368173875	23159	171181	13.9453	13.9453	10	17	20160505	201707262100	171181	13.9453	13.9453	10	17	20160505	201707262100	0	0	1	0	0,25	1	574	0.000124181097999112
Palau de Santa Eulàlia	2202	ES.IGN.SIGLIM34091717119	34091717119	ES5	ES51	ES512	17119	0.000941303620133	0.19237767490407	23.1800003051758	0.147934203166157	23432.2423755316	2.8451050052195	3.95158921443572	27193.0335434816	171194	NA	8.5731	2	17	NA	201707262100	171194	NA	8.5731	2	17	NA	201707262100	0	0	0	0	0	0	575	0
Palau-sator	2204	ES.IGN.SIGLIM34091717121	34091717121	ES5	ES51	ES512	17121	0.001350717222606	0.174680453875747	23.2230000495911	0.182630454124452	30918.85512015	2.83533471660599	4.88179432385181	24542.6357821024	171215	NA	12.4288	10	17	NA	201801011500	171215	NA	12.4288	10	17	NA	201801011500	0	0	0	0	0	0	576	0.000118251215341521
Palau-saverdera	2203	ES.IGN.SIGLIM34091717120	34091717120	ES5	ES51	ES512	17120	0.001803784359978	0.186586397151385	22.8479995727539	0.167264163266737	19911.8466025848	2.92168362545584	4.44355488666069	22854	171208	NA	16.5746	2	17	NA	201707262100	171208	NA	16.5746	2	17	NA	201707262100	0	0	0	0	0	0	577	0.000137457820075161
Palau-solità i Plegamans	1926	ES.IGN.SIGLIM34090808156	34090808156	ES5	ES51	ES511	8156	0.001626395622252	0.189365828977763	23.5679998397827	0.117492793070606	23438.2708701035	2.7581495799009	3.15799814046199	27410	81568	NA	14.9053	40	8	NA	201707262100	81568	NA	14.9053	40	8	NA	201707262100	0	0	0	0	0	0	578	0.000176886182829171
Pallejà	1927	ES.IGN.SIGLIM34090808157	34090808157	ES5	ES51	ES511	8157	0.000912152140088	0.182654826254363	23.5753335952759	0.115495744874702	27495.6562288763	2.75653184693902	3.10467975503531	29546	81574	NA	8.4283	11	8	NA	201801011500	81574	NA	8.4283	11	8	NA	201801011500	0	0	0	0	0	0	579	5.08472391534635e-05
Palol de Revardit	2205	ES.IGN.SIGLIM34091717123	34091717123	ES5	ES51	ES512	17123	0.001965613176479	0.24057922378027	22.9559993743896	0.0576020154374053	26712.6487156906	2.89654906276422	1.53301013462105	23598.4883604771	171236	18.0676	18.0676	28	17	20130529	201707262100	171236	18.0676	18.0676	28	17	20130529	201707262100	0	0	0	0	0	0	580	0.000168840977129108
Pals	2206	ES.IGN.SIGLIM34091717124	34091717124	ES5	ES51	ES512	17124	0.00280556680863	0.220332285963809	23.1710433959961	0.196946652330053	32178.240994686	2.84714440357155	5.26003378354386	25839	171241	25.7504	25.7504	10	17	20171213	201801011500	171241	25.7504	25.7504	10	17	20171213	201801011500	0	0	0	0	0	0	581	7.52223582102584e-05
Pardines	2207	ES.IGN.SIGLIM34091717125	34091717125	ES5	ES51	ES512	17125	0.003430782640477	0.24967475967592	15.2279996871948	0.0225567240434581	21498.8141988596	5.3750077991881	0.502920130323629	23570.9922316062	171254	31.4	31.4	31	17	20111214	201707262100	171254	31.4	31.4	31	17	20111214	201707262100	0	0	0	0	0	0	582	0
Parets del Vallès	1929	ES.IGN.SIGLIM34090808159	34090808159	ES5	ES51	ES511	8159	0.000978918711224	0.186972686658955	23.7399997711182	0.178198506013885	29733.8595857005	2.72045737381707	4.80257274344448	26215	81593	NA	9117	41	8	NA	201707262100	81593	NA	9117	41	8	NA	201707262100	0	0	0	0	0	0	583	0
Parlavà	2208	ES.IGN.SIGLIM34091717126	34091717126	ES5	ES51	ES512	17126	0.000666955737864	0.131953826692961	23.1780004501343	0.107206631948978	21752.6627180681	2.84556022544057	2.86358926354121	22959.0635300199	171267	6.2131	6.2131	10	17	20150429	201707262100	171267	6.2131	6.2131	10	17	20150429	201707262100	0	0	0	0	0	0	584	5.75324997814109e-05
Passanant i Belltall	2776	ES.IGN.SIGLIM34094343101	34094343101	ES5	ES51	ES514	43101	0.002971552500071	0.293254444813532	22.1119995117188	0.00254953693467882	24209.0881627634	3.0988777786463	0.0668793754123211	22960.7455470297	431016	27.7667	27.7667	16	43	20170726	201707262100	431016	27.7667	27.7667	16	43	20170726	201707262100	0	0	0	0	0	0	585	9.03743637001857e-05
Pau	2209	ES.IGN.SIGLIM34091717128	34091717128	ES5	ES51	ES512	17128	0.00114026769379	0.179578812765713	23.2639999389648	0.211396702675098	24594.8883177931	2.82605007891718	5.65447784934959	22604.2576128981	171289	NA	10.5608	2	17	NA	201707262100	171289	NA	10.5608	2	17	NA	201707262100	0	0	0	0	0	0	586	0.000121605594417028
Paüls	2777	ES.IGN.SIGLIM34094343102	34094343102	ES5	ES51	ES514	43102	0.004674068646804	0.34377449475413	22.8619995117188	0.0369627001757375	25657.1611114978	2.91841318584143	0.982183849450746	28106.4627530752	431021	NA	43.7807	9	43	NA	201707262100	431021	NA	43.7807	9	43	NA	201707262100	0	0	0	0	0	0	587	0
